yosys-portability	completed	success	2026-09-24T03:01:53Z	2026-09-24T03:02:02Z
verilator-suites	completed	success	2026-09-24T03:01:44Z	2026-09-24T03:01:51Z
rtl-fast	completed	success	2026-09-24T02:33:44Z	2026-09-24T02:33:47Z
verilator-lint	completed	success	2026-09-24T02:27:09Z	2026-09-24T02:27:33Z
yosys-elaboration	completed	success	2026-09-24T02:27:05Z	2026-09-24T02:33:41Z
Physical gPTP (nightly and manual)	completed	skipped	2026-09-24T02:26:38Z	2026-09-24T02:26:37Z
Yosys shard 2/4	completed	success	2026-09-24T02:26:40Z	2026-09-24T02:27:03Z
Yosys shard 0/4	completed	success	2026-09-24T02:26:39Z	2026-09-24T02:33:02Z
Verilator shard 1/5	completed	success	2026-09-24T02:26:39Z	2026-09-24T02:40:48Z
Verilator shard 2/5	completed	success	2026-09-24T02:26:40Z	2026-09-24T02:38:09Z
Yosys shard 3/4	completed	success	2026-09-24T02:26:39Z	2026-09-24T02:27:07Z
Verilator shard 3/5	completed	success	2026-09-24T02:26:40Z	2026-09-24T02:33:44Z
Verilator shard 4/5	completed	success	2026-09-24T02:26:40Z	2026-09-24T03:01:42Z
Verilator shard 0/5	completed	success	2026-09-24T02:26:40Z	2026-09-24T02:39:58Z
Yosys shard 1/4	completed	success	2026-09-24T02:26:41Z	2026-09-24T02:27:15Z
changes	completed	success	2026-09-24T02:26:22Z	2026-09-24T02:26:39Z
elaborate	completed	success	2026-09-24T02:26:22Z	2026-09-24T02:39:10Z
full-ci-gate	completed	success	2026-09-24T02:26:22Z	2026-09-24T02:26:37Z
bdd-conformance	completed	success	2026-09-24T02:26:23Z	2026-09-24T02:26:36Z
docs-check-no-git	completed	success	2026-09-24T02:26:23Z	2026-09-24T02:26:33Z
wire-accountability	completed	success	2026-09-24T02:26:22Z	2026-09-24T02:26:33Z
docs-check	completed	success	2026-09-24T02:26:22Z	2026-09-24T02:38:59Z
