2	milan_datapath/csr/live_mux_q[]_i_*
9	milan_datapath/csr/snap_shadow_r[][]_i_*
1	milan_datapath/csr/strm_mux_q[]_i_*
2	milan_datapath/csr/strm_q_r[]_i_*
2	milan_datapath/csr/vln_r_i_*
2	milan_datapath/g_maap.maap_engine/gsi_data_r[]_i_*
442	milan_datapath/gsi_data_r[]_i_*
