yosys-portability	completed	success	2026-09-23T08:31:12Z	2026-09-23T08:31:17Z
verilator-suites	completed	success	2026-09-23T08:31:00Z	2026-09-23T08:31:09Z
rtl-fast	completed	success	2026-09-23T08:05:32Z	2026-09-23T08:05:34Z
Physical gPTP (nightly and manual)	completed	skipped	2026-09-23T07:56:22Z	2026-09-23T07:56:21Z
Verilator shard 0/5	completed	success	2026-09-23T07:56:24Z	2026-09-23T08:09:05Z
Yosys shard 2/4	completed	success	2026-09-23T07:56:25Z	2026-09-23T07:56:55Z
Verilator shard 2/5	completed	success	2026-09-23T07:56:24Z	2026-09-23T08:02:55Z
Yosys shard 0/4	completed	success	2026-09-23T07:56:24Z	2026-09-23T07:57:03Z
Yosys shard 1/4	completed	success	2026-09-23T07:56:24Z	2026-09-23T07:56:52Z
Verilator shard 1/5	completed	success	2026-09-23T07:56:24Z	2026-09-23T08:18:31Z
Verilator shard 3/5	completed	success	2026-09-23T07:56:24Z	2026-09-23T08:02:44Z
Yosys shard 3/4	completed	success	2026-09-23T07:56:24Z	2026-09-23T07:56:57Z
Verilator shard 4/5	completed	success	2026-09-23T07:56:24Z	2026-09-23T08:30:57Z
verilator-lint	completed	success	2026-09-23T07:56:22Z	2026-09-23T07:56:49Z
yosys-elaboration	completed	success	2026-09-23T07:56:22Z	2026-09-23T08:05:30Z
bdd-conformance	completed	success	2026-09-23T07:56:07Z	2026-09-23T07:56:19Z
changes	completed	success	2026-09-23T07:56:06Z	2026-09-23T07:56:19Z
elaborate	completed	success	2026-09-23T07:56:06Z	2026-09-23T08:05:07Z
wire-accountability	completed	success	2026-09-23T07:56:06Z	2026-09-23T07:56:12Z
full-ci-gate	completed	success	2026-09-23T07:56:06Z	2026-09-23T07:56:21Z
docs-check-no-git	completed	success	2026-09-23T07:56:06Z	2026-09-23T07:56:17Z
docs-check	completed	success	2026-09-23T07:56:06Z	2026-09-23T08:04:26Z
