1415	CARRY4
5	DSP48E1
325	FDCE
2	FDPE
24091	FDRE
115	FDSE
47	GND
396	LUT1
3994	LUT2
3123	LUT3
3933	LUT4
4097	LUT5
9398	LUT6
611	MUXF7
9	MUXF8
285	RAM32M
7	RAM32X1D
48	RAM32X1S
3	RAMB18E1
21	RAMB36E1
1724	RAMD32
618	RAMS32
51	VCC
