bdd-conformance	completed	success	2026-09-23T06:04:05Z	2026-09-23T06:04:17Z	bb4be4d389f7
changes	completed	success	2026-09-23T06:04:05Z	2026-09-23T06:04:19Z	bb4be4d389f7
docs-check	completed	success	2026-09-23T06:04:05Z	2026-09-23T06:09:09Z	bb4be4d389f7
docs-check-no-git	completed	success	2026-09-23T06:04:41Z	2026-09-23T06:04:51Z	bb4be4d389f7
elaborate	completed	success	2026-09-23T06:04:04Z	2026-09-23T06:09:23Z	bb4be4d389f7
full-ci-gate	completed	success	2026-09-23T06:04:04Z	2026-09-23T06:04:18Z	bb4be4d389f7
Physical gPTP (nightly and manual)	completed	skipped	2026-09-23T06:04:19Z	2026-09-23T06:04:18Z	bb4be4d389f7
rtl-fast	completed	success	2026-09-23T06:12:54Z	2026-09-23T06:12:58Z	bb4be4d389f7
verilator-lint	completed	success	2026-09-23T06:04:50Z	2026-09-23T06:05:18Z	bb4be4d389f7
Verilator shard 0/5	completed	success	2026-09-23T06:04:20Z	2026-09-23T06:16:35Z	bb4be4d389f7
Verilator shard 1/5	completed	success	2026-09-23T06:04:21Z	2026-09-23T06:27:47Z	bb4be4d389f7
Verilator shard 2/5	completed	success	2026-09-23T06:04:21Z	2026-09-23T06:10:26Z	bb4be4d389f7
Verilator shard 3/5	completed	success	2026-09-23T06:04:21Z	2026-09-23T06:09:14Z	bb4be4d389f7
Verilator shard 4/5	completed	success	2026-09-23T06:04:21Z	2026-09-23T06:37:45Z	bb4be4d389f7
verilator-suites	completed	success	2026-09-23T06:37:47Z	2026-09-23T06:37:55Z	bb4be4d389f7
wire-accountability	completed	success	2026-09-23T06:04:05Z	2026-09-23T06:04:11Z	bb4be4d389f7
yosys-elaboration	completed	success	2026-09-23T06:04:49Z	2026-09-23T06:12:52Z	bb4be4d389f7
yosys-portability	completed	success	2026-09-23T06:37:57Z	2026-09-23T06:38:02Z	bb4be4d389f7
Yosys shard 0/4	completed	success	2026-09-23T06:04:20Z	2026-09-23T06:04:48Z	bb4be4d389f7
Yosys shard 1/4	completed	success	2026-09-23T06:04:21Z	2026-09-23T06:04:49Z	bb4be4d389f7
Yosys shard 2/4	completed	success	2026-09-23T06:04:21Z	2026-09-23T06:04:47Z	bb4be4d389f7
Yosys shard 3/4	completed	success	2026-09-23T06:04:22Z	2026-09-23T06:04:52Z	bb4be4d389f7
