# checker sha256 800cb5598e4a3a2a9378032db9bbad206fbb2501e930890b46bf2f8d2820c0ce
31	PASS	1	verilator-shards	10	stale	1	.github/workflows/rtl.yml: job `verilator-shards` step 10 (`Install the pinned Yosys and prove the version`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipef
32	PASS	1	verilator-shards	11	missing	1	.github/workflows/rtl.yml: job `verilator-shards` step 11 (`Install sv2v for the netlist-level suite owner`) must record a canonical normalized `run` script
33	PASS	1	verilator-shards	11	empty	1	.github/workflows/rtl.yml: job `verilator-shards` step 11 (`Install sv2v for the netlist-level suite owner`) must record a canonical normalized `run` script
34	PASS	1	verilator-shards	11	list-typed	1	.github/workflows/rtl.yml: job `verilator-shards` step 11 (`Install sv2v for the netlist-level suite owner`) must record a canonical normalized `run` script
35	PASS	1	verilator-shards	11	stale	1	.github/workflows/rtl.yml: job `verilator-shards` step 11 (`Install sv2v for the netlist-level suite owner`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipef
36	PASS	1	verilator-shards	12	missing	1	.github/workflows/rtl.yml: job `verilator-shards` step 12 (`Build the pinned tsn-gen field oracle on its suite owner`) must record a canonical normalized `run` script
37	PASS	1	verilator-shards	12	empty	1	.github/workflows/rtl.yml: job `verilator-shards` step 12 (`Build the pinned tsn-gen field oracle on its suite owner`) must record a canonical normalized `run` script
38	PASS	1	verilator-shards	12	list-typed	1	.github/workflows/rtl.yml: job `verilator-shards` step 12 (`Build the pinned tsn-gen field oracle on its suite owner`) must record a canonical normalized `run` script
39	PASS	1	verilator-shards	12	stale	1	.github/workflows/rtl.yml: job `verilator-shards` step 12 (`Build the pinned tsn-gen field oracle on its suite owner`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set 
40	PASS	1	verilator-shards	13	missing	1	.github/workflows/rtl.yml: job `verilator-shards` step 13 (`Run this exhaustive suite shard`) must record a canonical normalized `run` script
41	PASS	1	verilator-shards	13	empty	1	.github/workflows/rtl.yml: job `verilator-shards` step 13 (`Run this exhaustive suite shard`) must record a canonical normalized `run` script
