bdd-conformance	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:24:24Z
changes	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:24:31Z
docs-check	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:36:50Z
docs-check-no-git	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:24:24Z
elaborate	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:34:38Z
full-ci-gate	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:24:32Z
Physical gPTP (nightly and manual)	completed	skipped	2026-09-24T00:24:32Z	2026-09-24T00:24:32Z
rtl-fast	completed	success	2026-09-24T00:32:11Z	2026-09-24T00:32:14Z
verilator-lint	completed	success	2026-09-24T00:24:33Z	2026-09-24T00:25:01Z
Verilator shard 0/5	completed	success	2026-09-24T00:24:34Z	2026-09-24T00:37:57Z
Verilator shard 1/5	completed	success	2026-09-24T00:24:34Z	2026-09-24T00:42:48Z
Verilator shard 2/5	completed	success	2026-09-24T00:24:34Z	2026-09-24T00:29:45Z
Verilator shard 3/5	completed	success	2026-09-24T00:24:35Z	2026-09-24T00:33:38Z
Verilator shard 4/5	completed	success	2026-09-24T00:24:35Z	2026-09-24T00:59:04Z
verilator-suites	completed	success	2026-09-24T00:59:06Z	2026-09-24T00:59:12Z
wire-accountability	completed	success	2026-09-24T00:24:14Z	2026-09-24T00:24:23Z
yosys-elaboration	completed	success	2026-09-24T00:24:33Z	2026-09-24T00:32:09Z
yosys-portability	completed	success	2026-09-24T00:59:15Z	2026-09-24T00:59:24Z
Yosys shard 0/4	completed	success	2026-09-24T00:24:33Z	2026-09-24T00:25:00Z
Yosys shard 1/4	completed	success	2026-09-24T00:24:35Z	2026-09-24T00:24:57Z
Yosys shard 2/4	completed	success	2026-09-24T00:24:34Z	2026-09-24T00:25:03Z
Yosys shard 3/4	completed	success	2026-09-24T00:24:34Z	2026-09-24T00:25:07Z
