yosys-portability	completed	success	2026-09-23T14:17:21Z	2026-09-23T14:17:27Z
verilator-suites	completed	success	2026-09-23T14:17:09Z	2026-09-23T14:17:19Z
rtl-fast	completed	success	2026-09-23T13:50:27Z	2026-09-23T13:50:31Z
Physical gPTP (nightly and manual)	completed	skipped	2026-09-23T13:43:16Z	2026-09-23T13:43:15Z
Verilator shard 4/5	completed	success	2026-09-23T13:43:18Z	2026-09-23T14:17:06Z
Verilator shard 0/5	completed	success	2026-09-23T13:43:19Z	2026-09-23T13:54:48Z
Verilator shard 2/5	completed	success	2026-09-23T13:43:17Z	2026-09-23T13:49:37Z
Verilator shard 3/5	completed	success	2026-09-23T13:43:18Z	2026-09-23T13:49:44Z
Verilator shard 1/5	completed	success	2026-09-23T13:43:18Z	2026-09-23T14:04:41Z
Yosys shard 0/4	completed	success	2026-09-23T13:43:18Z	2026-09-23T13:43:55Z
Yosys shard 2/4	completed	success	2026-09-23T13:43:17Z	2026-09-23T13:43:46Z
Yosys shard 3/4	completed	success	2026-09-23T13:43:17Z	2026-09-23T13:43:41Z
Yosys shard 1/4	completed	success	2026-09-23T13:43:18Z	2026-09-23T13:43:46Z
verilator-lint	completed	success	2026-09-23T13:43:14Z	2026-09-23T13:43:42Z
yosys-elaboration	completed	success	2026-09-23T13:43:14Z	2026-09-23T13:50:24Z
changes	completed	success	2026-09-23T13:42:57Z	2026-09-23T13:43:12Z
bdd-conformance	completed	success	2026-09-23T13:42:58Z	2026-09-23T13:43:18Z
elaborate	completed	success	2026-09-23T13:42:57Z	2026-09-23T13:51:46Z
full-ci-gate	completed	success	2026-09-23T13:42:57Z	2026-09-23T13:43:15Z
wire-accountability	completed	success	2026-09-23T13:42:58Z	2026-09-23T13:43:09Z
docs-check-no-git	completed	success	2026-09-23T13:42:57Z	2026-09-23T13:43:07Z
docs-check	completed	success	2026-09-23T13:42:58Z	2026-09-23T13:52:15Z
