yosys-portability	completed	success	2026-09-22T18:28:36Z	2026-09-22T18:28:45Z
verilator-suites	completed	success	2026-09-22T18:28:27Z	2026-09-22T18:28:33Z
rtl-fast	completed	success	2026-09-22T18:04:16Z	2026-09-22T18:04:18Z
Physical gPTP (nightly and manual)	completed	skipped	2026-09-22T17:56:20Z	2026-09-22T17:56:20Z
Yosys shard 2/4	completed	success	2026-09-22T17:56:22Z	2026-09-22T17:56:50Z
Verilator shard 2/5	completed	success	2026-09-22T17:56:23Z	2026-09-22T18:02:15Z
Yosys shard 1/4	completed	success	2026-09-22T17:56:23Z	2026-09-22T17:56:48Z
Verilator shard 0/5	completed	success	2026-09-22T17:56:22Z	2026-09-22T18:07:57Z
Verilator shard 3/5	completed	success	2026-09-22T17:56:59Z	2026-09-22T18:02:25Z
Verilator shard 4/5	completed	success	2026-09-22T17:56:23Z	2026-09-22T18:28:25Z
Verilator shard 1/5	completed	success	2026-09-22T17:56:22Z	2026-09-22T18:19:10Z
Yosys shard 3/4	completed	success	2026-09-22T17:56:22Z	2026-09-22T17:56:49Z
Yosys shard 0/4	completed	success	2026-09-22T17:56:22Z	2026-09-22T17:56:55Z
full-ci-gate	completed	success	2026-09-22T17:56:03Z	2026-09-22T17:56:19Z
verilator-lint	completed	success	2026-09-22T17:55:43Z	2026-09-22T17:56:11Z
yosys-elaboration	completed	success	2026-09-22T17:55:43Z	2026-09-22T18:04:13Z
bdd-conformance	completed	success	2026-09-22T17:55:23Z	2026-09-22T17:55:38Z
changes	completed	success	2026-09-22T17:55:23Z	2026-09-22T17:55:39Z
wire-accountability	completed	success	2026-09-22T17:54:22Z	2026-09-22T17:54:31Z
docs-check	completed	success	2026-09-22T17:54:22Z	2026-09-22T18:02:36Z
docs-check-no-git	completed	success	2026-09-22T17:54:21Z	2026-09-22T17:54:31Z
elaborate	completed	success	2026-09-22T17:54:21Z	2026-09-22T18:03:30Z
